Gender,Study_Hours_per_Week,Attendance_Rate,Past_Exam_Scores,Internet_Access_at_Home,Extracurricular_Activities,Final_Exam_Score,Parent_Edu_Bachelors,Parent_Edu_High School,Parent_Edu_Masters,Parent_Edu_PhD
0,17.15354458036344,77.38672507577948,68.55539594829841,1,1,55.6,False,True,False,False
1,33.21848339934806,94.13552421969683,83.3701595708336,1,1,74.5,False,True,False,False
1,19.447773881762295,72.98783847331676,61.25428533702538,1,1,52.2,False,True,False,False
0,20.52031039127422,87.2262795522151,73.95346690072242,1,0,61.1,False,True,False,False
0,37.93077799353346,76.03442749901873,75.10861021217985,1,0,68.1,False,True,False,False
0,18.29559293131941,75.9149910910795,71.93479717779017,0,1,55.7,False,False,False,True
0,14.824114876442216,95.34538844048076,60.89512510590079,1,1,63.4,True,False,False,False
0,14.088748893607216,83.9110750224607,59.55215977472179,0,1,53.3,False,False,True,False
0,29.448259304374403,90.06410112918064,88.17840153178085,1,1,79.9,False,False,True,False
0,28.81535574599493,78.47501266764597,71.0963159122204,1,1,64.2,True,False,False,False
0,16.637154185725304,74.10356211634614,73.85936867628381,1,1,61.7,False,False,True,False
1,13.084901159823806,79.09761169599696,66.02895624060457,0,0,50.0,True,False,False,False
0,33.29809911774156,97.20572039706596,79.79364806878668,1,0,80.4,True,False,False,False
1,2.881889102614588,71.00090491719946,62.09418677574655,0,1,44.6,True,False,False,False
0,31.311955840543785,88.21471793906262,84.19744280469827,1,1,75.7,False,False,True,False
1,24.572572873784218,89.28301624851387,60.2697073780903,1,0,63.7,False,False,True,False
0,19.417423926779765,83.49666155758744,66.49214337233559,1,1,64.7,False,False,False,True
0,14.655848158836498,53.64590119771263,49.66965850394174,1,0,45.1,False,True,False,False
1,17.336132581053743,67.26972168958484,50.9205617131735,1,0,52.8,False,False,True,False
1,18.999418311584268,89.20608389148929,69.97862923928916,1,0,58.3,False,True,False,False
1,16.07495988978715,88.47970546651905,70.01535062386168,1,1,71.0,False,False,True,False
0,26.939035118098698,90.59782435865324,88.08300083847514,1,0,68.6,True,False,False,False
0,17.90856765866273,68.27236107657423,59.278719731106754,0,0,45.6,False,True,False,False
1,18.458236607085013,74.81892325821367,72.37398809771474,1,0,60.0,True,False,False,False
1,22.750189406817174,74.45041081044782,70.94823282057592,0,0,50.1,True,False,False,False
1,7.996588008595655,63.6039339501808,54.03430282707418,1,1,41.9,False,True,False,False
1,15.745788380824658,67.94393072583955,58.91659624010694,1,1,55.4,False,False,True,False
0,13.607340214042868,94.49342527429566,72.08070218771576,1,0,60.6,False,True,False,False
1,20.42602860943604,75.49845542983279,89.61394741396667,1,0,72.8,False,False,False,True
0,14.486703774439732,78.99806452075748,74.49502101771637,1,0,59.2,False,False,True,False
0,26.201490760209943,88.7055243865098,82.84565104661559,1,0,70.4,True,False,False,False
0,25.543103588224987,74.60778440023333,70.45832924926931,1,1,58.9,True,False,False,False
1,7.539161862569425,80.68226041505824,38.81755617260562,1,1,48.7,True,False,False,False
0,30.418035536576593,83.25940058682492,77.02698321137689,1,1,65.9,True,False,False,False
0,33.49002641682034,93.47270210962104,94.252618338204,1,1,81.2,False,False,True,False
1,26.58101718973935,88.80439876017806,71.92017218772818,1,0,68.5,True,False,False,False
0,17.801245836761055,71.08849103483311,76.91623960883643,0,1,51.8,True,False,False,False
1,24.967226377107902,75.23952156995229,68.76855796022025,1,0,71.0,False,False,False,True
0,27.199447128291357,84.06806227207034,81.72927041357947,1,0,71.8,True,False,False,False
1,23.197017859161875,88.35008395244826,82.04521000668174,1,1,66.0,True,False,False,False
1,10.61096555393276,96.15813161398636,79.51524438617538,1,1,65.8,True,False,False,False
0,30.104902892400073,96.81726418996082,93.25239526946388,1,0,75.9,False,False,False,True
0,21.14651512864086,65.45115978671937,68.55264070389455,1,0,62.6,False,False,True,False
0,3.2604734789653245,46.641375958313866,55.79309247451598,0,0,27.1,False,True,False,False
0,37.744550544734565,100.0,80.20109893963915,1,1,70.0,False,True,False,False
1,34.19351811048473,88.36079502482586,88.13343484209612,1,1,71.5,False,True,False,False
0,5.1770626926124965,61.89784179441149,57.3447510610011,1,1,50.7,True,False,False,False
1,22.552748319676592,77.5124311342315,75.95432606348052,1,1,62.9,True,False,False,False
0,11.134473091289571,65.99577541245355,62.95030111728694,1,0,57.4,False,False,False,True
1,24.9107864061874,73.48172302761883,80.18025908123003,1,0,65.8,True,False,False,False
1,26.369062586364016,93.64167399874228,91.29493686622044,1,1,71.1,True,False,False,False
1,25.196816075112793,71.52688830784746,66.49072700094125,1,1,62.7,False,False,True,False
0,31.259211268195948,80.81614120050028,72.477441209653,1,1,71.4,True,False,False,False
0,27.311770913145264,86.87426003456227,73.67279887431276,1,0,68.4,True,False,False,False
0,4.956658143897671,56.87331554267643,56.86319060233075,1,1,34.7,False,True,False,False
1,25.874986717474552,80.19889999567548,78.49267387795884,1,0,61.8,True,False,False,False
1,21.096761194091513,76.03836477965925,67.44617580657993,1,1,69.0,False,False,False,True
1,29.106295818451173,95.18276995018894,95.70117283500858,1,0,84.4,False,False,True,False
0,25.169428913816947,90.75390304407242,82.37324261749035,1,1,66.2,True,False,False,False
1,4.698454793642812,44.89958788014748,48.2356941667477,1,1,40.7,True,False,False,False
1,28.837767721170227,92.1611517761428,85.89312365302148,1,0,85.8,False,False,False,True
0,22.80964725028773,94.33679297617417,85.84121216088798,1,0,77.9,True,False,False,False
0,31.19036110306492,89.96327058645944,82.92897021111112,1,1,78.3,False,False,True,False
1,23.52461637824108,85.32911905150007,61.51862585192667,1,1,71.9,False,False,False,True
1,18.22867413857733,80.21537120717487,73.53702363416566,1,1,51.0,False,True,False,False
1,30.35317704148988,76.59781429782252,69.01222891909295,1,1,75.3,False,False,True,False
0,3.4373294467672495,51.98472409895459,47.2225080391019,1,0,38.9,True,False,False,False
1,18.624813319927828,63.56931603708524,64.56688637091742,1,0,52.5,True,False,False,False
0,3.788586619889987,67.50929602846236,60.02306419869208,1,1,48.3,True,False,False,False
0,33.724017710398456,80.07638386673118,58.79253915929449,1,1,68.9,True,False,False,False
0,18.0066665588325,90.13611834538672,87.45508342315964,1,1,80.1,False,False,True,False
1,24.62819100339077,83.17299074060693,78.973557585034,1,1,62.8,False,True,False,False
1,3.302043896314342,68.94910556026825,36.94388091978866,1,1,40.2,False,True,False,False
1,29.47526083530967,90.57887581520455,91.17546409799064,1,0,75.5,True,False,False,False
0,33.76869391366829,96.34230447667956,92.1856500586614,0,1,62.4,False,True,False,False
1,24.434680015129633,89.23903662234714,79.01021332557701,1,0,81.6,False,False,False,True
0,40.81614487566125,95.089121781306,90.53334164286892,1,0,83.1,False,False,True,False
1,33.12258229910858,73.3042742651554,65.24647731580819,1,0,76.5,False,False,False,True
0,28.518898375657173,95.79638585490156,93.2948948889128,1,0,81.1,True,False,False,False
0,18.438052808707003,92.57596253995976,48.50340527479542,1,0,60.6,True,False,False,False
0,26.26114912387092,78.10008599199438,68.48150910666736,0,0,55.6,False,True,False,False
0,10.281367230476734,64.72984263353621,72.1071490076207,0,1,56.7,False,False,True,False
1,19.053783962083415,72.185567828459,70.106094514922,1,1,63.0,False,False,True,False
1,4.924826208206746,61.35435894935259,48.93219360683187,1,1,36.8,False,True,False,False
0,17.104098219136986,83.13188968693326,72.617151467594,1,0,64.9,False,False,False,True
1,30.89605146635928,84.35577267573568,88.21261897045609,1,0,80.0,True,False,False,False
0,23.677392627672987,87.13137997026199,60.64342693445969,1,1,61.6,True,False,False,False
1,15.86894515278674,62.49787808065979,59.61606048469183,1,0,63.6,False,False,False,True
1,33.2061893918183,90.36437442502366,81.59384008088273,1,0,79.5,False,False,False,True
1,22.043912093290928,71.2792527932945,78.90160437538978,1,0,75.6,False,False,False,True
0,20.56301186352624,89.82984960978729,68.84080987742374,1,0,62.8,True,False,False,False
1,18.33496808115392,76.65069249353508,77.25704359015845,0,0,45.6,False,True,False,False
1,17.033981898700667,86.51216802690624,69.70528561398426,1,1,57.0,False,True,False,False
0,8.168256900758662,78.00780152549474,64.92535071382291,0,1,45.4,True,False,False,False
0,34.169513618411685,92.42877679297654,94.77792530214386,1,1,88.5,False,False,False,True
1,21.36246897752881,80.75682803668883,75.93535282672549,1,1,59.4,False,True,False,False
1,28.74734853853104,81.85930873761244,67.37279820270426,1,1,71.2,False,False,True,False
1,19.356182303327223,87.25580097185929,82.53115101340815,1,0,66.9,True,False,False,False
1,30.64234471795378,88.61941247544789,87.75173188820571,1,0,72.3,True,False,False,False
1,2.9350836436465526,59.42958833147058,59.47189954557511,0,0,36.1,True,False,False,False
0,16.0509512837298,71.51969966649149,58.38833334838894,0,1,52.4,True,False,False,False
0,2.8338430164251145,51.49386747048053,45.67194507373681,1,1,44.3,False,False,True,False
0,27.2896608712102,80.44678210095412,63.901361583712614,1,1,52.3,False,True,False,False
1,34.377185051418486,84.23975633801614,63.55833959692099,1,1,69.6,False,False,True,False
0,11.348906436555056,72.88709106262735,72.22755255978426,1,0,52.4,False,True,False,False
1,28.459437708705657,98.92812215806784,96.19845928091704,1,1,84.5,True,False,False,False
1,17.59941986447801,80.05740466797836,65.78214451575738,1,1,67.0,False,False,True,False
1,12.77923315351817,71.70728020525655,65.95789998849422,1,0,56.8,False,False,True,False
0,29.63128429714313,76.76332754764847,60.19604961464403,1,1,69.4,True,False,False,False
1,21.851286545066305,84.05476270978049,73.49650612611025,1,0,65.1,True,False,False,False
0,12.039960514945736,72.99801679731148,71.09266885011348,1,1,61.1,True,False,False,False
1,24.672139182737563,79.3864210249784,68.99881309742403,1,0,54.9,False,True,False,False
0,28.980885853933614,96.54695984732255,84.26679716189521,0,1,63.2,False,False,True,False
0,21.861439588355044,78.62380500344588,78.59390014465178,1,0,64.8,False,False,True,False
1,35.718860783212726,85.15429134601972,72.49663742271255,0,1,47.4,False,True,False,False
0,22.257479832219644,65.30985247849978,76.4709051857089,1,0,67.1,True,False,False,False
0,6.670832079979218,64.28342050660726,44.30830244733036,0,1,36.8,True,False,False,False
1,11.69325872613745,68.71180050797462,68.12973790443823,1,1,47.1,False,True,False,False
1,19.348681143778347,96.5786222547686,74.58517451409023,1,0,69.5,True,False,False,False
1,6.34590404002561,70.97162965398435,58.089949267061506,0,1,37.5,False,True,False,False
1,1.0,75.9947094011379,55.62514033776003,1,1,51.0,True,False,False,False
1,33.199243907395875,90.66161464119882,79.47192972523025,1,1,77.0,True,False,False,False
0,31.581914302222817,98.52534232435204,88.84633991065249,0,0,76.4,False,False,False,True
0,14.80938410249512,89.0915759688763,84.43296978388985,1,1,64.5,True,False,False,False
0,30.813380498488257,92.91407457405816,87.55042324892483,0,1,69.6,True,False,False,False
1,15.55261883146353,81.56425110469368,52.88618131512011,1,1,62.0,False,False,True,False
1,36.52290907238695,97.87961509001084,88.28131314175928,0,0,66.2,False,True,False,False
0,4.9827763479056655,66.03246298819519,58.030751344908246,1,0,55.1,True,False,False,False
0,37.76709731751215,94.15638364892672,89.43095444515639,1,1,81.8,False,False,True,False
1,30.941831316527203,99.35589700246264,92.03913012313086,1,1,76.1,True,False,False,False
0,28.924493847858525,89.55997800519579,90.16824133730609,0,1,75.2,False,False,False,True
1,30.25414136698379,99.9465248728203,92.63148889676452,1,1,84.7,False,False,False,True
1,20.877064326172565,99.50630348553996,65.66616306120842,1,1,63.2,False,True,False,False
1,19.524199683030957,73.372981325852,77.71477182321702,1,1,63.8,False,False,True,False
0,33.82432253556175,93.68945946983249,79.34369251887603,1,1,73.3,True,False,False,False
1,20.61665672542824,79.44331315757107,61.97298136503561,1,0,73.3,False,False,False,True
1,26.215241211090756,75.75182462518774,59.048258570783105,0,1,45.4,False,True,False,False
1,31.296398222908778,75.19064838268,74.43973220533604,1,0,64.3,True,False,False,False
1,33.13685432854583,97.9160314196409,91.80927938244164,1,1,86.6,False,False,True,False
1,5.294432653332653,72.60461098136031,68.29318485125216,1,1,50.5,True,False,False,False
1,29.82470156487609,93.10046048635634,80.81788205730379,1,0,71.1,True,False,False,False
0,33.86869603365074,94.12646863473428,94.24094252031414,1,1,80.8,True,False,False,False
1,34.15745781130998,98.07022102900984,95.2631312784736,1,1,91.3,False,False,False,True
1,37.458092875606944,96.81935530288094,89.00536322446578,1,0,87.3,False,False,True,False
0,21.980497225331693,78.26836718588918,69.93561625977465,1,1,68.0,False,False,False,True
1,32.12732924624875,93.06022327565329,86.12798423259802,1,1,77.5,True,False,False,False
1,25.9911417100334,90.77351780769663,79.60729181829004,1,1,73.1,False,False,True,False
1,14.094093418829749,87.20214739448772,68.13833933151344,1,1,63.5,False,False,True,False
0,33.504790563843706,84.73789513852908,79.00505893791868,1,0,79.2,False,False,True,False
0,25.656211617193275,87.42263893191206,74.0434391754501,1,1,74.0,False,False,False,True
1,21.116872844253795,84.32259183855909,58.68093652791638,1,1,65.2,False,False,True,False
1,20.222338055219357,76.72296520416327,74.29592130886495,1,1,63.1,True,False,False,False
0,29.874527817122686,69.80059618283272,74.45663118385352,0,1,52.9,True,False,False,False
1,12.339969369685129,72.90715513573352,64.75396401004575,1,0,53.2,False,True,False,False
1,20.682582928590257,81.27489202615953,70.71674899467217,1,1,64.7,True,False,False,False
1,35.82189721072969,91.67503984050998,85.88233415094945,1,0,70.7,True,False,False,False
1,13.10333795235402,79.34994179750792,77.39201496203505,1,0,66.2,False,False,True,False
0,6.188482865619615,66.59531469589139,64.13209440262106,1,0,48.7,True,False,False,False
0,11.193030346044084,60.93158337699742,45.91208663843418,1,1,44.0,False,True,False,False
0,4.125152827608712,80.82130554269003,70.0439250250989,1,1,51.8,True,False,False,False
1,35.951830971976875,95.53828431907594,91.03884482168962,1,0,86.1,False,False,False,True
0,3.323606416956676,64.48025736679946,64.85990624480334,1,0,45.4,False,True,False,False
0,34.01135341792886,81.31732231378064,73.96686644144474,1,1,64.3,False,True,False,False
0,19.714868941716833,65.512848510398,64.20088425971265,1,1,53.2,False,True,False,False
1,16.81656925567489,88.05377106943708,72.90841828771039,1,1,67.4,False,False,False,True
1,31.79071088388864,86.86960561032565,87.82812943844314,1,0,87.0,False,False,False,True
0,42.5082775273861,85.96835321828718,83.64096396940991,1,1,82.5,False,False,True,False
0,15.38964484500855,78.29124969596653,58.64272228826319,1,0,64.4,False,False,True,False
1,2.16878796900082,91.51432645914818,76.56303671750486,1,0,57.8,False,True,False,False
0,1.0,53.92431208220444,62.54545943621861,1,0,52.6,False,False,False,True
0,32.13457492920506,88.57048015875262,70.94332539624082,1,0,60.8,False,True,False,False
0,22.58091193168757,81.08351936411711,78.76943869961302,1,1,59.3,False,True,False,False
0,8.74494556102934,65.55360276092637,68.0616475210161,1,0,52.5,False,True,False,False
0,21.68946981141907,91.64927148817664,67.97092675811673,1,0,69.8,True,False,False,False
1,21.616551477628224,75.54310910609233,72.0441760885414,0,0,55.8,False,False,True,False
0,26.607265315006007,94.53709973713512,87.69123840521564,1,1,69.8,False,False,True,False
1,37.46961616595629,98.14976801927897,86.80921180854696,0,0,78.3,False,False,False,True
0,12.669428727502863,84.97415126419854,50.36805109389073,1,1,48.8,False,True,False,False
1,26.15331443865213,100.0,79.72412600678996,1,1,72.6,True,False,False,False
1,22.140745268083688,83.25735590842346,80.0708857227145,1,0,68.6,True,False,False,False
0,24.51817282588752,78.50956272948083,66.29289377767226,1,1,69.0,False,False,True,False
1,27.949069078523188,85.97229055621942,85.19130127913873,1,0,78.5,False,False,True,False
0,31.17901910069757,91.51788662013077,95.76543736512473,1,1,83.0,False,False,True,False
1,31.511637382854804,92.19558958507406,91.49522259653736,1,0,75.3,False,False,True,False
0,22.478600961773612,69.77473292094676,73.98988600275457,1,1,60.4,True,False,False,False
0,14.669897019168149,93.97720166433552,75.1437630724604,1,0,72.6,True,False,False,False
0,27.600600059344103,87.0193289187306,84.5801291697455,0,1,72.2,False,False,False,True
1,26.28953519108303,81.8215410999036,70.69704715717886,0,0,53.0,False,True,False,False
1,22.40859203572527,77.77298748134132,69.94076443894177,1,0,67.5,False,False,True,False
1,7.3994529276649725,88.81608361596658,73.79278668193056,0,1,53.7,True,False,False,False
0,16.585809091765988,95.29114486948669,72.52209888235431,0,1,50.5,True,False,False,False
1,7.783138568148818,78.85389937176367,64.38828929905557,1,0,62.4,False,False,False,True
0,16.367479912905317,68.59395516278728,64.70297434266821,1,0,55.7,True,False,False,False
1,32.69120854889453,97.66782435493752,86.28516663796809,1,0,85.0,False,False,True,False
0,11.396759222124864,85.77724078246555,57.3975952675982,1,0,51.6,False,True,False,False
0,17.773131917547694,78.86427063085017,64.71116318466814,1,1,49.3,False,True,False,False
0,1.0,70.1553088118111,62.815156544489945,1,1,54.8,False,False,True,False
0,5.7374746573067394,58.55121438052113,50.3443269668031,1,1,42.0,True,False,False,False
1,11.11420735775382,58.09553814070783,45.407339383301846,1,1,45.2,False,False,True,False
0,12.31324709067148,76.6347740780542,70.4721612712595,1,0,50.6,False,True,False,False
1,26.23113756498493,90.39573514811552,86.35342976774383,1,1,69.0,False,True,False,False
0,15.05195395289824,82.14292017049043,63.20595685594743,1,0,57.4,False,True,False,False
1,25.15474848130301,97.10023922367677,90.84837577600766,0,0,72.4,False,False,True,False
0,23.415962853348535,81.87473516094155,66.14159970801721,1,0,72.6,False,False,False,True
0,21.683219886249645,73.36829086489601,80.34583414800841,1,0,69.4,False,False,True,False
1,12.508207585980252,80.62950310321993,65.74637047171652,0,1,50.0,True,False,False,False
0,25.99294821352557,79.67998040102948,68.88799968227273,0,0,61.8,False,False,True,False
0,35.11920927030933,90.1177223667102,87.06657778374387,1,1,72.9,False,False,True,False
1,15.130718444377749,72.16628139250746,72.6432477722408,1,1,53.9,False,True,False,False
1,19.76807551153688,86.3850427071776,71.5205492840247,0,0,56.8,False,False,True,False
0,31.23045203540778,83.50646988023503,92.55374775845702,1,1,78.0,True,False,False,False
0,33.17879007483984,98.0927609110176,89.49172498934112,1,0,78.1,True,False,False,False
1,31.84805941330405,84.78862094590102,86.80827135303869,1,0,73.5,True,False,False,False
0,19.50818140929917,82.20433352754897,76.18784418078059,1,0,60.0,True,False,False,False
0,22.60475813267832,87.26203307754881,86.82929712434706,1,1,73.4,True,False,False,False
0,36.68755032182723,81.03342365736962,75.5468167075436,1,0,72.7,True,False,False,False
1,21.25119971099064,95.59571916329408,61.516669998208464,0,1,52.7,False,True,False,False
1,14.567726268016148,58.99564773150351,46.9605705767797,1,0,48.5,False,False,True,False
0,24.08223437182472,82.97648457303221,70.29097837354679,1,1,70.3,False,False,False,True
0,13.36283545976148,96.78639547257006,60.450949171811395,1,0,66.1,False,False,True,False
0,25.570870528750525,77.45444626270283,73.77139545024362,0,1,54.3,True,False,False,False
1,28.570597949666293,88.35792606908107,92.2755941288013,1,1,76.0,True,False,False,False
0,21.063109779106036,73.09397317919384,48.1747283843362,1,1,42.4,False,True,False,False
0,11.83394466048458,93.62422051524068,60.61603000016175,0,1,45.0,False,True,False,False
1,11.516087860268293,74.419424019526,51.7517113268478,1,0,57.1,True,False,False,False
0,29.79089184065924,88.69406300465134,94.05248962582688,1,1,81.1,False,False,True,False
1,16.296707980235162,83.23305316321384,64.50107796246381,0,1,56.0,False,False,True,False
0,20.143337216708584,82.23603338430738,73.61156148626578,0,0,65.4,False,False,True,False
0,23.311066875885516,94.7876437950454,82.61242086107211,1,1,64.6,True,False,False,False
0,19.95318323728053,89.56390632014615,85.13750123610583,0,1,58.7,True,False,False,False
1,23.12412603220232,91.53492682579557,70.58130697958484,1,0,69.7,False,False,True,False
1,21.1626626294186,74.27770933136834,76.92332101732738,1,1,65.7,True,False,False,False
1,31.10585438446862,88.31988909082335,77.38130122613815,0,1,65.5,True,False,False,False
0,32.11088536538561,73.4062402488076,68.45233194378177,0,1,53.7,True,False,False,False
1,16.15006706645602,62.42753657106651,53.03894133048114,1,1,48.3,False,True,False,False
0,17.256314503796013,92.88398781162256,82.81925502109472,1,1,62.3,False,True,False,False
0,42.49089064731331,75.03951454058388,66.47129385942647,1,1,76.2,False,False,True,False
1,18.04224920800219,83.70194258596942,69.17877996728814,1,0,63.0,False,False,True,False
0,26.286325498017582,75.14988127007942,63.710449689218514,1,1,55.9,False,True,False,False
0,1.0,40.0,45.855447844199546,1,1,29.1,False,True,False,False
0,12.194118125640667,66.94850378013453,69.46043478312298,1,1,58.3,True,False,False,False
0,37.36818125764881,88.660788050222,77.82431554723215,1,0,72.4,True,False,False,False
0,3.1664744597247356,54.00178606082938,44.742920301775534,1,0,35.0,False,True,False,False
1,17.115967672712287,77.42575972992636,69.68075030461344,1,1,56.5,False,True,False,False
0,17.551212308291102,83.45825756037914,74.16221229542917,1,0,59.9,False,True,False,False
1,1.446774564087551,72.71065326007033,42.15950158527509,1,1,47.0,True,False,False,False
1,25.91099693092331,97.14233421409516,89.54777559675698,0,1,75.4,False,False,False,True
0,15.927748824544327,52.77065119119575,70.35473564889841,1,1,46.3,False,True,False,False
0,26.706053856282814,71.496664155859,63.12733725692229,1,1,59.3,True,False,False,False
0,33.705861328682694,76.83834067551429,66.99489090760426,1,1,60.7,False,True,False,False
1,1.0,69.19377435518757,60.633682310985485,1,1,44.2,False,True,False,False
0,9.577465483847426,46.00921571815525,37.83770566207512,1,1,45.9,False,False,False,True
1,32.70577580865886,94.02692028490826,78.71539059552846,1,1,77.9,False,False,True,False
0,39.407570431498705,96.11262552446048,95.27541601722392,1,1,81.6,False,False,True,False
1,13.5786778308943,51.8217766600964,61.08819570610377,1,1,54.7,False,False,True,False
0,29.42100673069889,75.743777866414,69.67221018655529,1,0,69.1,False,False,True,False
0,28.94319897869413,78.40194448052607,91.6853903017499,1,1,78.7,False,False,True,False
1,24.591745920616955,92.0229417298912,84.65319545540717,0,0,58.3,False,True,False,False
1,30.80333339451552,84.84239285699657,70.59045437087416,1,0,57.7,False,True,False,False
0,15.74539435236504,87.58495490967498,60.7593521762723,1,1,62.8,False,False,True,False
1,26.52123294193125,74.30668673911589,79.51370197173983,1,1,65.4,True,False,False,False
1,30.96779725597617,92.57649507140044,85.32795525529887,1,1,84.9,False,False,False,True
1,19.48573742915402,86.55708334641865,87.68955735044553,0,0,58.5,False,False,True,False
1,14.999934904159064,81.44791924244538,64.41964737822303,1,1,66.9,False,False,False,True
0,15.23308676508138,76.42755103595556,72.61750434313943,0,1,48.0,False,True,False,False
0,22.429779669999473,100.0,93.32524020913267,1,1,81.8,False,False,False,True
0,37.36220758229324,83.67758423676332,89.97826064142102,0,0,68.0,True,False,False,False
1,45.0,92.03736493386803,94.3142053847113,1,1,88.9,False,False,False,True
1,30.00665966812376,83.82226460700703,86.97153588740748,1,0,70.2,True,False,False,False
0,27.83522243386144,77.79211413131807,78.99549912153134,1,1,66.2,True,False,False,False
0,10.332656152475616,71.53670697485249,72.81958437353252,1,0,58.5,False,False,True,False
1,22.177696945805906,76.98398558103126,76.85756661583132,1,1,66.3,True,False,False,False
1,17.185365885295695,78.86511256747212,61.2611813878864,1,1,55.9,True,False,False,False
1,26.218061875848385,78.88044787879004,84.32291214051958,1,0,73.8,False,False,False,True
0,25.124725379268085,98.42118971783324,85.13955178835764,0,0,71.0,True,False,False,False
0,5.7469346625875435,82.94463480390881,62.755408330369754,1,1,58.1,True,False,False,False
0,35.10674459028143,94.89542367417036,86.3518222165801,1,1,66.7,False,True,False,False
1,17.854314086310296,88.82999364368474,72.00453304472758,0,0,57.7,False,False,True,False
0,37.429289093042094,89.53880827862561,93.34094515102956,0,0,75.2,False,False,True,False
1,2.80707087427485,76.5330963717853,54.98469878311276,1,1,45.6,False,True,False,False
0,23.679004220945075,85.40416995345156,66.00935488273969,1,0,54.4,False,True,False,False
1,33.36279683369638,95.93959292891832,74.3574810632893,1,0,77.0,True,False,False,False
1,33.13282498001547,78.01596260929226,67.21731860265011,1,1,63.3,False,True,False,False
1,30.245548492373537,91.7397641534716,83.42405327502752,1,0,70.0,False,True,False,False
0,33.226609142210904,91.22555792829364,81.00677289883578,1,1,82.0,False,False,True,False
0,17.112758104710327,78.90822594017217,63.028815905542345,1,0,54.8,False,True,False,False
0,30.068536722831848,73.47817344552134,74.80770253279111,1,0,61.9,False,True,False,False
1,13.808035055222575,74.20143049236839,68.21441499757326,0,0,57.7,False,False,True,False
1,15.405578714980283,78.16402926881203,70.71509813573287,1,1,58.1,False,True,False,False
1,38.18577243165692,95.0365228838829,87.24312287969123,1,1,76.5,True,False,False,False
1,36.84040707897096,86.65163946553984,84.76511829158149,1,1,72.0,False,True,False,False
1,25.12575554858498,83.39727292881948,78.56507728512885,1,0,65.8,True,False,False,False
0,32.87401886035655,86.55476168121157,93.71424869596665,1,0,81.8,False,False,True,False
1,23.36033424336763,80.96861841364945,77.78355253833342,1,1,71.5,False,False,True,False
0,35.24725472965036,97.19768457881798,99.47655199580204,0,0,69.6,True,False,False,False
0,20.074150002214672,79.77567374187822,72.69947107207479,1,0,57.4,False,True,False,False
1,36.42909561348623,83.97386387923841,77.13777643409398,1,1,67.7,False,True,False,False
0,26.477308376279115,83.46430816376285,83.30067460989744,1,1,68.5,True,False,False,False
0,25.517497872905032,75.76475795513416,63.43904053931195,1,0,70.0,False,False,False,True
1,30.416022970292087,93.45017393846068,78.22010624593355,1,1,75.2,True,False,False,False
0,18.921394389835903,78.53844962990661,67.72451061293977,1,0,55.4,False,True,False,False
1,30.529361504101804,97.41409747261731,69.86344770828566,1,1,66.9,False,True,False,False
0,22.76700106054501,79.08493096726382,72.01186106853487,1,0,67.8,True,False,False,False
0,41.66436677818156,91.964956548208,89.41685098350327,1,1,85.5,False,False,True,False
0,38.263085619027365,94.08014602760836,83.54747341273169,1,1,82.2,False,False,True,False
0,35.12641200672432,91.36486336996812,91.00109843600396,1,1,82.8,False,False,False,True
1,30.447057562960637,94.10252845549032,95.56804764197048,1,1,80.2,True,False,False,False
0,26.186694085332263,82.3452971605639,76.33468191132587,1,1,63.0,False,True,False,False
1,32.17359570898058,100.0,92.54021311308794,1,1,83.5,True,False,False,False
0,20.08946675842141,76.15017696485974,78.58332114963864,0,0,59.3,False,False,True,False
1,28.070311889794173,78.51851940010135,75.45870807073453,1,0,61.2,True,False,False,False
1,4.9486641907228615,73.47976460058526,64.71653811246017,1,1,47.6,True,False,False,False
1,40.24397885735534,86.91672478908524,79.8865894847907,1,0,81.4,False,False,True,False
0,24.62743223444975,84.65372599874033,90.34662943103594,1,1,73.7,False,False,True,False
0,32.840475065168256,84.2415160456418,79.32776967411088,1,0,76.6,False,False,True,False
0,6.669791902901177,59.04888352299234,47.3356990475699,1,0,44.3,True,False,False,False
1,28.137654051734607,83.80879377476387,86.05701905442936,1,1,74.8,False,False,True,False
0,5.798330448929781,67.45360724077875,50.74818797150888,1,0,41.6,False,True,False,False
1,29.02377779058545,86.51522787996947,85.28861294728705,1,0,73.6,False,False,True,False
1,37.69118615408081,92.56998302674842,92.26242126104222,1,1,87.4,False,False,False,True
0,23.631300660706387,76.97354651467215,68.472862170552,1,0,60.6,True,False,False,False
1,15.383665092597289,62.93263185365902,64.09954229149635,1,0,56.4,False,False,True,False
0,24.6278737580448,94.25141477213286,94.3513109815532,0,1,70.0,False,False,True,False
0,24.83545918978908,92.1368314494987,82.09303238047193,0,0,57.0,False,True,False,False
1,29.286679216584528,73.14319113640349,74.88352055056627,1,0,68.2,True,False,False,False
1,29.635055165553236,95.3790462327049,88.90692417455809,1,1,75.8,True,False,False,False
1,10.111752354478767,51.63019645560413,54.41571407465462,1,1,56.2,False,False,False,True
0,19.59131380216367,81.19869339740796,72.88653544440078,0,1,63.4,False,False,True,False
0,25.429051970046903,90.84146845416356,91.12133825741763,1,0,71.2,False,True,False,False
1,25.331431285003713,94.68724057309538,90.99239053395114,0,0,62.9,False,True,False,False
1,9.103070065831735,60.35956315927559,63.81176540103059,1,1,51.3,True,False,False,False
