Student_ID,Gender,Study_Hours_per_Week,Attendance_Rate,Past_Exam_Scores,Parental_Education_Level,Internet_Access_at_Home,Extracurricular_Activities,Final_Exam_Score,Pass_Fail
S0998,Male,23.803206001786904,95.24534232583147,66.69768515585362,PhD,Yes,Yes,75.2,Pass
S0999,Female,16.58879203278108,75.90490559849381,76.34755067233874,Masters,Yes,No,65.1,Pass
S1000,Male,32.69091272517864,89.36584923033418,81.32792375344414,Masters,Yes,No,75.9,Pass
S1001,Male,22.64663754147947,71.04764510864938,72.86055940114495,High School,Yes,Yes,56.8,Pass
S1002,Female,35.229146316527604,84.9952034534653,78.86992689268135,Bachelors,Yes,No,75.4,Pass
S1003,Female,33.05606524186402,77.7176825234679,78.81568707566294,High School,No,Yes,58.5,Pass
S1004,Female,20.922016343615176,80.8663162814107,74.63047619697987,Masters,Yes,Yes,69.2,Pass
S1005,Female,15.812008002774915,82.92748000446952,69.71106351105544,PhD,Yes,Yes,70.9,Pass
S1006,Female,22.07703933956981,91.3499282989056,83.94676877248834,Masters,Yes,Yes,78.2,Pass
S1007,Female,33.21487585777646,92.36951716975753,96.77420110328842,PhD,Yes,Yes,86.5,Pass
S1008,Female,10.383570931930581,69.64155884171979,47.55644238046654,Bachelors,No,No,36.9,Fail
S1009,Male,9.895719773476058,95.67042167742657,71.6334149519648,Bachelors,Yes,No,67.1,Pass
S1010,Female,2.256001019899731,64.16801574483114,59.336966304026376,High School,Yes,Yes,40.5,Fail
S1011,Male,21.838646107401736,90.95002617557562,78.49799963110121,High School,Yes,No,61.4,Pass
S1012,Female,14.46533168818559,77.28346926038367,77.7452229796786,High School,Yes,Yes,50.9,Pass
S1013,Female,3.0117120533269346,80.95381014784508,63.41501279025197,Masters,No,Yes,50.9,Pass
S1014,Male,18.664123389965326,79.90825937679557,69.85053373255495,Bachelors,No,No,48.3,Fail
S1015,Female,18.13417123521174,74.31999445259831,85.75146760091212,Bachelors,Yes,No,62.3,Pass
S1016,Female,35.072234029129454,73.86553925820601,81.49270050782141,Bachelors,No,No,63.3,Pass
S1017,Male,27.603207057162884,90.51674989332685,84.74690416041234,Bachelors,Yes,Yes,74.9,Pass
S1018,Female,17.38175951122224,88.88696640524303,72.75531918345995,Bachelors,Yes,No,62.6,Pass
S1019,Female,3.617242883903793,46.95410556199528,42.85123989024704,Bachelors,Yes,No,37.5,Fail
S1020,Male,20.15171930638742,90.04889419366067,80.21333763086241,Bachelors,Yes,No,65.6,Pass
S1021,Female,20.14107641237021,91.5907129752726,79.1957974375295,Masters,Yes,Yes,70.6,Pass
S1022,Male,21.774061741281674,81.39040691699795,83.27924729652605,Bachelors,No,No,59.7,Pass
S1023,Female,25.64529284251098,79.70535478086434,63.44389129727729,Bachelors,Yes,No,60.9,Pass
S1024,Female,24.757112527153204,87.80526640808003,68.21009085291814,Masters,Yes,No,69.0,Pass
S1025,Female,7.456013775690163,56.364267050849705,48.52774080640798,Masters,Yes,Yes,43.4,Fail
S1026,Male,4.585245597063681,80.44753017398705,77.81621581444833,Masters,Yes,Yes,65.8,Pass
S1027,Female,30.84298722216721,96.15757910464595,89.73214787992424,Bachelors,Yes,Yes,78.7,Pass
S1028,Female,24.52309173404941,80.48433761724678,66.36455075590796,High School,Yes,Yes,60.2,Pass
S1029,Male,31.327860273655894,88.5025240947255,68.37055941643095,Bachelors,Yes,Yes,72.6,Pass
S1030,Female,25.48451816592444,85.76188401974267,75.85380741006706,Bachelors,Yes,Yes,65.3,Pass
S1031,Male,3.8344646240295335,80.05285232826103,58.581806222445614,Masters,Yes,No,55.1,Pass
S1032,Female,19.495204465911133,100.0,73.81124028432608,Bachelors,No,Yes,54.9,Pass
S1033,Male,27.682065147316948,81.17882250897638,90.55905653578542,High School,Yes,Yes,76.0,Pass
S1034,Male,5.928741975148385,63.97248877200397,60.011886205472905,High School,Yes,Yes,43.3,Fail
S1035,Male,31.91488254190205,87.41267990666032,71.05297494095844,High School,Yes,Yes,67.3,Pass
S1036,Female,24.15804444547175,77.79730014990226,72.8379221373921,Bachelors,Yes,No,60.4,Pass
S1037,Male,22.513357213446955,88.78138926976948,77.8030687346337,Masters,No,No,66.6,Pass
S1038,Female,36.469886911028226,94.9129573273617,94.22546688317038,PhD,Yes,No,93.8,Pass
S1039,Male,5.540157668984767,49.18085631286867,46.77369766471249,Masters,Yes,Yes,44.2,Fail
S1040,Male,22.59168888649027,88.37151048565322,70.89883096705708,High School,No,No,49.3,Fail
S1041,Female,6.744807732562363,72.45393346637455,62.680736240339314,High School,Yes,Yes,46.9,Fail
S1042,Female,34.929188144513766,98.7596145478633,95.0567697202697,Bachelors,Yes,No,74.4,Pass
S1043,Male,10.434734765710001,67.07085233560845,55.75880773426716,Bachelors,Yes,Yes,50.2,Pass
S1044,Female,26.891709691963335,92.14174075836401,70.10950843254646,PhD,Yes,No,78.8,Pass
S1045,Female,28.55141661165004,95.86713022759591,87.02223141286004,Masters,Yes,No,79.1,Pass
S1046,Female,32.61741422880633,85.23633397610509,87.71491227711768,Masters,Yes,Yes,77.1,Pass
S1047,Male,15.496045616431692,74.0618586984553,69.91937053939972,Bachelors,No,Yes,51.8,Pass
S1048,Male,17.899450935859168,80.44880213930472,63.354110192850484,High School,Yes,No,56.1,Pass
S1049,Female,28.711714145273707,89.893804061615,60.31594515515511,High School,Yes,Yes,55.5,Pass
S1050,Male,28.84920463966585,76.32629959124861,77.14185322189671,Bachelors,Yes,Yes,67.1,Pass
S1051,Female,13.589321044001506,72.23020451264799,60.88941410347269,Bachelors,Yes,Yes,62.0,Pass
S1052,Female,30.484904429634405,73.3228839123248,75.64704203241006,High School,Yes,Yes,56.9,Pass
S1053,Female,29.709311154226853,87.01438056378288,85.94819348594051,Masters,Yes,No,76.5,Pass
S1054,Female,18.29737266092711,88.70113375815473,71.36345618795148,Masters,Yes,Yes,74.2,Pass
S1055,Female,30.633842534468688,81.94617702995042,69.67274530882518,Bachelors,Yes,Yes,70.2,Pass
S1056,Male,40.530361019358146,94.5253141829432,87.76182272329834,PhD,Yes,No,86.2,Pass
S1057,Female,18.382071817783203,86.33323062611973,80.35223250952255,Bachelors,Yes,No,67.1,Pass
S1058,Male,14.666776251779073,82.5455765378722,53.85095047113444,Bachelors,Yes,Yes,56.0,Pass
S1059,Male,11.340419211092582,69.69139906276719,61.31264343516488,Masters,Yes,No,54.8,Pass
S1060,Female,34.42047194125099,98.07273287217657,90.66557948548854,PhD,Yes,Yes,87.0,Pass
S1061,Female,22.97320080867188,81.68413976773164,66.4446605766531,Bachelors,Yes,Yes,62.0,Pass
S1062,Female,13.317999865511387,70.85072376082306,61.00951660998172,Bachelors,Yes,No,54.5,Pass
S1063,Female,22.222316196070157,82.5297147842937,69.40622892535602,High School,No,No,47.8,Fail
S1064,Male,30.909003137798855,73.81363559557889,67.67417934918062,High School,Yes,Yes,55.0,Pass
S1065,Male,41.45974536956489,74.73406051507538,63.87747195174145,Masters,Yes,Yes,71.2,Pass
S1066,Female,27.141337215008527,67.46016102358288,70.58835654016536,PhD,Yes,Yes,74.5,Pass
S1067,Male,16.729124625382443,44.550640778466,35.0,High School,Yes,Yes,35.2,Fail
S1068,Male,26.50409399021151,98.69507870504096,95.37433015995744,Bachelors,Yes,Yes,76.8,Pass
S1069,Male,18.411878421150437,86.78248682800748,80.34153196507194,Bachelors,Yes,Yes,68.9,Pass
S1070,Male,34.51142490100878,80.27565303174106,58.19116969398008,Bachelors,Yes,No,64.1,Pass
S1071,Male,25.07472646554188,88.29278322025897,83.96424481368643,Bachelors,Yes,No,76.4,Pass
S1072,Male,20.684984192938963,89.83226218551468,79.64657056012548,High School,Yes,Yes,63.0,Pass
S1073,Male,20.798284422526518,89.68939413236274,74.14596819978654,Masters,Yes,No,72.6,Pass
S1074,Male,22.451541810038,88.34580909976975,72.4335122894275,High School,Yes,Yes,58.9,Pass
S1075,Female,36.40467823968434,71.93112183243808,68.9089746054479,Bachelors,Yes,Yes,67.6,Pass
S1076,Male,29.2408866182763,91.75781076183196,90.07184194841236,Masters,No,Yes,71.7,Pass
S1077,Male,33.87800716381922,91.73331105148138,94.52754168936501,Bachelors,Yes,No,78.3,Pass
S1078,Female,18.529752596851786,56.46513072496475,61.97717519797521,Bachelors,Yes,Yes,50.9,Pass
S1079,Male,4.4591490159182126,66.6827912199835,56.5831464382232,Bachelors,Yes,No,46.2,Fail
S1080,Female,38.04632349120993,96.35049052251655,88.14322699773192,Masters,Yes,No,84.4,Pass
S1081,Female,35.280395777744054,84.26477670428635,86.32045516188377,Bachelors,Yes,Yes,76.3,Pass
S1082,Male,25.11593598425066,88.53729166987792,87.01708299215353,Bachelors,Yes,Yes,71.4,Pass
S1083,Male,17.128696394357174,82.69575258844768,61.50647780197128,Masters,Yes,No,64.0,Pass
S1084,Female,24.145156040743387,78.93583874316973,73.09193929573678,Masters,Yes,No,68.3,Pass
S1085,Female,32.63691628805107,89.60676061018249,77.78499806363001,Bachelors,Yes,No,72.7,Pass
S1086,Male,24.320296274316267,84.5519303414882,67.9189591419123,High School,Yes,Yes,58.8,Pass
S1087,Female,13.009290747492402,92.33115405352775,74.9486730653664,High School,Yes,No,59.3,Pass
S1088,Male,4.854594845391451,48.62967116852513,43.425481372629235,High School,No,Yes,33.6,Fail
S1089,Female,31.11813277750362,82.96363358607633,68.69647759799577,Bachelors,Yes,No,68.1,Pass
S1090,Male,25.56782461857259,76.29921268787574,81.00505818168227,High School,Yes,No,63.4,Pass
S1091,Female,31.469603744277077,78.73398150158056,68.22797851781483,Bachelors,Yes,No,67.2,Pass
S1092,Female,20.909334006538607,91.5552576853459,87.98159067512672,PhD,Yes,Yes,78.3,Pass
S1093,Female,22.946332386911703,79.71636406891048,63.927987075508554,Bachelors,Yes,No,65.4,Pass
S1094,Female,28.313015745212656,92.0213485905894,87.11135739966235,Masters,Yes,Yes,77.2,Pass
S1095,Male,2.6019783148467126,70.97389215612935,53.69995533817034,Bachelors,Yes,Yes,50.9,Pass
S1096,Male,28.312100879981916,87.48902491447448,66.61183664205325,High School,No,Yes,52.1,Pass
S1097,Male,30.169773987998,94.61619884850508,85.24161981580598,Masters,Yes,No,76.1,Pass
S1098,Male,16.01580904064346,69.81724362927895,67.82105049540715,Bachelors,Yes,No,58.1,Pass
S1099,Female,1.0,53.80877051750068,37.94779793568708,High School,Yes,Yes,28.9,Fail
S1100,Male,14.969966055540228,73.72612602752247,77.97584207307867,High School,Yes,No,57.2,Pass
S1101,Male,9.810428907491646,72.99340547795691,59.71541957682918,Bachelors,Yes,Yes,49.4,Fail
S1102,Female,22.38320840392312,89.32679830731342,87.39641332745438,PhD,Yes,Yes,77.9,Pass
S1103,Female,27.961203037283237,98.42733837219414,89.45083723556691,Masters,Yes,Yes,76.2,Pass
S1104,Female,18.619112517490116,85.71478186107034,68.01938305668307,High School,Yes,No,66.0,Pass
S1105,Female,22.26302401535106,79.79716419848336,72.77620804022291,Masters,No,Yes,54.4,Pass
S1106,Male,5.33482626133552,69.19222729354343,75.69580203628102,Bachelors,Yes,Yes,54.9,Pass
S1107,Male,36.223088433894304,86.35805318587391,84.02388659131546,Masters,Yes,No,82.1,Pass
S1108,Female,7.4735962645115075,66.93217601658704,35.0,Bachelors,Yes,Yes,46.0,Fail
S1109,Female,15.79771827115136,79.67194434105087,76.2188411834163,Bachelors,Yes,No,64.8,Pass
S1110,Male,39.489013386050466,80.40395991233197,63.55813522737607,Masters,Yes,Yes,71.1,Pass
S1111,Female,24.815876540409086,91.24697052678496,72.648084725877,Masters,Yes,No,76.1,Pass
S1112,Male,8.560108729074242,79.66395153184015,65.9812737109906,Bachelors,Yes,No,59.1,Pass
S1113,Male,23.843514934826253,91.52570247013736,88.98906227063549,Bachelors,Yes,No,73.4,Pass
S1114,Female,21.091340255353362,71.46840819752435,59.85152332292409,Masters,Yes,Yes,61.7,Pass
S1115,Female,21.36364293248758,62.318715976152916,64.63147574552603,Masters,Yes,No,59.0,Pass
S1116,Female,21.779840235813424,94.26150508903841,83.96781793755535,High School,Yes,Yes,63.3,Pass
S1117,Male,37.611499413884815,91.9656510254221,80.10711907975228,Bachelors,No,No,71.1,Pass
S1118,Female,13.123138660386218,75.51245266427729,57.05829194079372,High School,Yes,Yes,53.0,Pass
S1119,Male,9.43047280978268,69.55188836514073,62.87256330443456,Masters,Yes,Yes,54.1,Pass
S1120,Male,9.7777376040114,85.53877257970564,62.86595883035622,Bachelors,Yes,No,57.1,Pass
S1121,Female,3.0765636702484995,84.37549068929354,69.91105561909612,High School,No,No,42.6,Fail
S1122,Female,13.550440663289313,69.0510450737144,66.84227849964013,Masters,Yes,Yes,59.3,Pass
S1123,Female,11.598438892766906,62.830531622586534,47.28551050289473,High School,Yes,No,42.0,Fail
S1124,Female,21.710639566335807,82.1371973160434,67.18541976081097,Masters,Yes,No,69.4,Pass
S1125,Female,33.47357189142741,91.84016929544187,91.16176495910669,Bachelors,Yes,No,75.1,Pass
S1126,Female,30.787448462019324,77.20027557686909,76.92179024705379,Bachelors,Yes,Yes,65.2,Pass
S1127,Male,15.343326318338699,86.87152470658594,68.90031480743936,High School,Yes,No,60.5,Pass
S1128,Male,7.860480659746493,74.24036274157923,45.95259723107515,High School,Yes,Yes,41.9,Fail
S1129,Male,25.24512212797386,95.46752434867714,92.24732529990453,Masters,Yes,Yes,75.6,Pass
S1130,Male,27.784087379050867,83.6822548051296,81.72843263144598,Masters,Yes,No,72.3,Pass
S1131,Female,32.34725596342437,92.32712708251346,84.93510752961623,High School,Yes,No,69.0,Pass
S1132,Female,36.941002686221935,91.58958809383694,82.01017738416715,High School,Yes,No,75.4,Pass
S1133,Male,32.597489732941916,91.79140152837644,91.67558302882576,High School,No,Yes,66.3,Pass
S1134,Male,29.78470433454937,86.79703059297678,80.41205595551473,Masters,No,Yes,70.2,Pass
S1135,Female,12.182688537206042,82.76879835611406,60.84017464131218,Bachelors,Yes,Yes,59.6,Pass
S1136,Male,32.30109557798926,81.84700276790514,76.24338824282566,High School,Yes,Yes,67.2,Pass
S1137,Female,38.850674185859134,89.22628948567518,85.8735559501767,Masters,Yes,Yes,79.0,Pass
S1138,Female,37.733180551237815,89.46798734427975,79.71643086997535,High School,Yes,Yes,69.2,Pass
S1139,Female,37.001049382094365,78.71164874964005,72.95253630562526,PhD,Yes,No,74.3,Pass
S1140,Female,11.780033347255635,53.91506096268798,41.93705669422296,Masters,Yes,No,46.2,Fail
S1141,Female,23.776161077423833,69.44846521461328,70.27256353879248,Masters,No,No,58.3,Pass
S1142,Male,35.22519332157703,95.19014430952451,87.36964717044276,PhD,No,No,77.7,Pass
S1143,Female,33.15924569342808,82.72476707764423,80.58691270657044,Masters,Yes,Yes,79.3,Pass
S1144,Female,20.179746248736887,75.83991612816465,73.61508552153096,Masters,Yes,Yes,62.6,Pass
S1145,Male,20.489490115702463,73.7556697940605,80.81870555272498,Bachelors,No,No,56.9,Pass
S1146,Female,17.644108439742027,69.11813530643103,79.968996323744,Bachelors,No,Yes,48.9,Fail
S1147,Female,26.97421190512426,87.5687044295375,77.9384496518801,Bachelors,No,No,61.4,Pass
S1148,Female,34.18659040617894,72.97363588953219,72.3506968842339,Bachelors,Yes,Yes,68.8,Pass
S1149,Female,35.475721935242646,91.68686773201239,84.76138275203124,Masters,Yes,Yes,79.5,Pass
S1150,Female,10.088338991988087,76.33192614962901,73.12680202825513,High School,Yes,No,54.6,Pass
S1151,Female,16.489781510091024,83.42351621999137,76.09046045289085,Bachelors,Yes,No,60.7,Pass
S1152,Female,19.77501731480061,62.19056513749853,75.17987632987372,Bachelors,Yes,No,53.5,Pass
S1153,Female,34.60487606732478,89.99314338532375,89.35814633230656,Bachelors,Yes,Yes,78.4,Pass
S1154,Female,38.55785440399981,71.92895929260192,70.64842414505188,Bachelors,No,Yes,64.3,Pass
S1155,Female,5.350978380886701,83.34856072853617,74.19236545155084,PhD,No,No,55.0,Pass
S1156,Female,21.725865191900684,77.41826500301183,59.70291290287005,Masters,Yes,Yes,66.6,Pass
S1157,Male,35.867668417058844,100.0,90.2269446327997,Masters,No,Yes,76.0,Pass
S1158,Female,8.200299645115726,44.31855686579949,53.65770450954011,Bachelors,Yes,No,38.2,Fail
S1159,Female,27.639706213532058,86.95032819758835,81.95854543513548,Bachelors,Yes,No,67.5,Pass
S1160,Male,19.24471892576893,84.67703320984775,64.1270207928269,High School,Yes,No,56.3,Pass
S1161,Female,19.22019267902503,81.70969755400597,65.40576465280884,Masters,Yes,Yes,63.7,Pass
S1162,Male,14.983326008375085,51.46504519938659,44.644504690932074,High School,Yes,Yes,35.2,Fail
S1163,Male,15.151844351242515,94.58936060996682,75.31743137159688,High School,Yes,No,55.8,Pass
S1164,Female,15.443855956294506,89.74362091201978,73.20419216573328,Masters,Yes,Yes,65.5,Pass
S1165,Male,7.286267105557509,56.55522791247547,44.004672104344216,High School,Yes,No,37.9,Fail
S1166,Female,24.36436269338221,78.18438939003087,82.90053377745063,Bachelors,No,Yes,58.9,Pass
S1167,Female,27.65354447378448,100.0,91.6660434536066,High School,Yes,No,70.9,Pass
S1168,Female,15.794514404126636,78.66526213303548,58.218504229973384,High School,Yes,No,52.0,Pass
S1169,Male,35.18549030819182,79.1698245784753,82.12004186711225,Bachelors,Yes,Yes,74.8,Pass
S1170,Male,15.531560348612542,73.22545791339766,70.7102709715263,High School,Yes,Yes,54.6,Pass
S1171,Female,24.700249777271864,86.91861998949514,73.44526054320245,Masters,Yes,No,70.7,Pass
S1172,Female,17.340145745745172,84.58311506477617,72.7457141691051,Masters,Yes,No,70.0,Pass
S1173,Female,19.616337007616096,78.21549362345213,62.18285848352377,Bachelors,Yes,Yes,56.3,Pass
S1174,Male,8.61648196303246,66.77639875334336,58.7012638421718,Masters,Yes,No,53.6,Pass
S1175,Female,12.108401996502465,74.14440342071802,66.29104634076835,High School,Yes,Yes,50.4,Pass
S1176,Female,13.693287841907734,72.12899830320379,62.859837830000025,High School,Yes,Yes,46.3,Fail
S1177,Female,18.38866280807362,75.5222541964993,61.46737261613574,High School,Yes,Yes,51.2,Pass
S1178,Male,25.829103851538765,91.89258181307115,82.18835424784173,Masters,No,No,60.9,Pass
S1179,Female,28.57315777544436,91.86572514964926,87.08275798569068,Bachelors,Yes,Yes,79.9,Pass
S1180,Female,14.443270034837727,88.97941549517549,78.76410053613291,Bachelors,Yes,Yes,62.4,Pass
S1181,Female,7.22090085668864,65.40930504287077,69.14654409887714,Masters,No,No,52.9,Pass
S1182,Male,20.972025351212896,66.46155436783704,63.601910971603886,Bachelors,Yes,Yes,56.9,Pass
S1183,Female,20.254412623792632,73.85870144800779,69.51945737618135,Bachelors,Yes,Yes,62.1,Pass
S1184,Female,14.194377282101472,83.69803683227784,60.25727650263327,Masters,No,Yes,52.1,Pass
S1185,Male,29.507792597009313,92.0013211342574,80.60585801611245,Bachelors,Yes,No,73.3,Pass
S1186,Female,23.993282153698978,68.25697596512718,74.76494919242319,Bachelors,Yes,No,63.8,Pass
S1187,Female,29.338799214694788,81.43253026195208,82.46750322045149,Masters,No,No,67.6,Pass
S1188,Male,28.018834930272206,85.97791364006949,78.51828426723503,Bachelors,No,No,63.6,Pass
S1189,Male,32.00021910756527,80.02875800241858,83.00344419411854,Bachelors,Yes,No,69.8,Pass
S1190,Female,37.18300816348712,86.76963463960682,84.10610997905225,Bachelors,Yes,No,73.8,Pass
S1191,Male,14.6861458026785,94.48745816641238,82.08895474450809,Bachelors,Yes,Yes,63.1,Pass
S1192,Female,29.580655524296354,96.44189400116726,89.95851785670786,Masters,Yes,Yes,82.3,Pass
S1193,Male,37.07472319515689,97.52904923172699,94.4351167148398,Bachelors,Yes,No,84.7,Pass
S1194,Female,24.323429133955212,100.0,65.83245740993557,PhD,Yes,No,81.1,Pass
S1195,Male,10.0257765189444,79.24836859508977,62.5920704066384,Masters,Yes,Yes,60.6,Pass
S1196,Female,11.552764109958051,74.99079742061423,66.46686656741024,Bachelors,No,Yes,45.6,Fail
S1197,Female,29.2269094902497,97.55465685133623,90.48143281674399,Masters,No,Yes,67.5,Pass
S1198,Female,28.92291255076512,93.57693109800374,81.9347099008743,PhD,No,Yes,75.8,Pass
S1199,Female,12.412724607771667,74.92607988874333,50.35059319627867,High School,No,Yes,32.8,Fail
S1200,Male,5.305661437345924,84.42282130158407,74.95208568340139,Bachelors,Yes,Yes,58.1,Pass
S1201,Female,36.44954094396687,83.10666413106767,76.91843830354857,Bachelors,Yes,Yes,71.1,Pass
S1202,Male,20.631691494898185,84.08059055109561,82.0035410504972,Masters,Yes,No,70.9,Pass
S1203,Male,1.2560430912461866,75.30893006057345,74.8135203804642,High School,Yes,Yes,49.7,Fail
S1204,Male,31.692205315256054,96.60229185293139,82.48315140188222,PhD,Yes,No,83.7,Pass
S1205,Female,21.775667540854005,82.23467291672011,58.69445352384737,Bachelors,Yes,No,52.9,Pass
S1206,Female,22.9909330328988,85.61249968246406,88.28826431213011,Bachelors,No,No,62.2,Pass
S1207,Female,35.23291863410433,91.29614577082613,88.29641158742282,Bachelors,Yes,No,70.4,Pass
S1208,Male,29.015103523669357,94.80772667815818,85.03515377052828,Bachelors,Yes,Yes,76.8,Pass
S1209,Male,22.405048331987295,80.14085156716312,76.10670286581856,Masters,Yes,No,67.3,Pass
S1210,Female,19.05160828370961,88.83501964038648,65.20710515570396,PhD,Yes,No,64.3,Pass
S1211,Male,7.406502471630837,77.49941404101203,61.46873471250193,Bachelors,Yes,Yes,51.4,Pass
S1212,Male,18.822760086928103,88.23040412732821,68.3564315154835,PhD,Yes,Yes,69.7,Pass
S1213,Male,12.79879247419778,83.19382360056927,71.2348540748639,Masters,Yes,Yes,68.1,Pass
S1214,Female,33.00678747189229,80.02511956146262,79.38421742990683,Bachelors,Yes,Yes,70.8,Pass
S1215,Female,8.306283033387933,64.74477700222351,47.897264884253836,Bachelors,Yes,Yes,47.5,Fail
S1216,Male,24.03720921139118,65.08816120739138,61.24080452151764,Bachelors,Yes,No,60.4,Pass
S1217,Male,8.538053948430296,77.56132198664112,59.74619803569596,Bachelors,No,Yes,45.1,Fail
S1218,Female,1.0,64.4166256418606,38.530159801518174,High School,Yes,No,37.7,Fail
S1219,Female,24.975565648107054,81.57244354149567,79.30416755120957,Masters,No,No,65.0,Pass
S1220,Male,31.07117501832287,82.1418558475883,79.07541710151314,High School,Yes,No,60.9,Pass
S1221,Female,21.983417587070342,78.19475172734863,83.95221981575585,Masters,Yes,No,75.0,Pass
S1222,Male,25.00337927614625,65.05662029799078,65.3428257104209,Masters,Yes,No,58.1,Pass
S1223,Male,18.495695341276708,67.22016913580478,53.026750781010776,High School,Yes,Yes,50.4,Pass
S1224,Female,5.938507753459712,58.271543251858894,46.51388402423505,High School,Yes,No,33.5,Fail
S1225,Male,16.653901208986913,65.9941631439552,55.088014714525144,Bachelors,Yes,No,54.1,Pass
S1226,Female,30.654497822098993,91.5438803702755,80.29342022439978,Masters,No,Yes,74.0,Pass
S1227,Male,19.568543665946486,57.83615089779138,58.531319247706136,High School,Yes,No,46.3,Fail
S1228,Male,20.193940246616737,77.54643401143649,68.60963715869285,Bachelors,Yes,No,60.4,Pass
S1229,Female,25.226446893848685,65.1929272876888,76.64733033483148,High School,Yes,No,58.6,Pass
S1230,Male,16.62276067838631,72.73644109849593,64.857442120326,High School,Yes,Yes,51.0,Pass
S1231,Female,39.70949424476367,75.04484897247987,65.27749248638166,High School,Yes,No,67.5,Pass
S1232,Male,16.71593662399655,82.22500202875193,61.64537325112456,High School,Yes,Yes,54.4,Pass
S1233,Male,14.134035435911649,85.54837706730937,62.90844434374866,Masters,Yes,Yes,62.3,Pass
S1234,Male,4.536572705123617,53.81839551316373,57.18809363641252,PhD,Yes,Yes,50.8,Pass
S1235,Female,16.219170587333668,94.92477144419473,83.60015848628615,Bachelors,Yes,Yes,66.3,Pass
S1236,Male,15.540504791970726,71.90787929538683,68.18395884944935,Bachelors,Yes,No,55.6,Pass
S1237,Female,20.56879101336395,65.55206615152468,58.840669201179786,High School,Yes,Yes,48.6,Fail
S1238,Male,27.38826282658352,97.22719481500216,93.99988365037068,Masters,Yes,Yes,79.8,Pass
S1239,Female,12.550520534971088,78.81360766628688,63.916476494511905,High School,Yes,Yes,49.9,Fail
S1240,Male,15.708401328293135,85.8571194215841,67.59910759993032,Bachelors,Yes,Yes,67.8,Pass
S1241,Female,19.894218307773908,70.60881790436879,73.12194125834799,PhD,Yes,Yes,65.1,Pass
S1242,Female,21.690086761087457,76.89728524976786,70.86591421390516,High School,Yes,Yes,57.5,Pass
S1243,Female,23.262064163524112,76.29592295763459,63.14242473598932,Masters,Yes,No,66.1,Pass
S1244,Female,34.639021028807704,77.56709106702809,71.41943938087866,High School,Yes,Yes,64.5,Pass
S1245,Female,36.06503841012188,100.0,80.02205420044454,Bachelors,Yes,Yes,77.3,Pass
S1246,Female,16.69896328235906,66.33958171764715,58.767258172539734,High School,Yes,Yes,47.6,Fail
S1247,Male,16.95851585295247,74.1204152253959,71.75225182929204,Bachelors,Yes,No,61.2,Pass
S1248,Male,11.678481190662351,88.6276529655831,72.33001761620025,High School,Yes,Yes,57.7,Pass
S1249,Female,32.53460983740864,88.13524555221511,83.53118426315301,Bachelors,Yes,No,72.9,Pass
S1250,Female,24.012947336171298,73.85164557315922,69.85205739351998,Bachelors,Yes,No,57.3,Pass
S1251,Female,15.982705402850822,75.7660183258629,59.34097055624615,Bachelors,Yes,No,54.8,Pass
S1252,Female,22.03595953688,66.50768997476985,68.9802563309813,Bachelors,Yes,Yes,55.4,Pass
S1253,Male,29.481546249760047,72.99800205438454,65.46953258596292,PhD,Yes,No,68.4,Pass
S1254,Male,29.363017756134102,86.00740753541714,61.810888920031374,Bachelors,Yes,No,65.3,Pass
S1255,Female,23.801611744921445,77.58407517936968,74.59411628520203,High School,Yes,Yes,60.3,Pass
S1256,Male,9.696908595665171,55.74116988561292,54.070665280933696,High School,Yes,No,46.4,Fail
S1257,Male,22.14764923495411,74.08252935148188,71.59633521051879,Masters,Yes,No,64.1,Pass
S1258,Female,7.552033763402824,65.74116861998405,67.11899183847915,Bachelors,Yes,No,54.5,Pass
S1259,Male,23.732363833480733,81.93234905080656,77.27378383842391,Bachelors,Yes,No,67.4,Pass
S1260,Female,32.88365156008408,95.78625316500548,83.16056295073943,High School,Yes,No,74.6,Pass
S1261,Male,11.422190128834949,61.59112586886924,59.42611569576548,Bachelors,Yes,No,52.0,Pass
S1262,Female,28.75338926011712,91.09991160583493,77.76183100852,Bachelors,Yes,No,68.2,Pass
S1263,Male,9.440656934153946,89.58201648862514,60.96888826036758,PhD,Yes,No,60.7,Pass
S1264,Male,10.490586620611737,56.32215473428945,55.620266511470845,Masters,No,No,43.6,Fail
S1265,Male,22.005309912632605,94.68467053082459,79.14010101558044,High School,Yes,Yes,63.2,Pass
S1266,Male,2.657725445734112,50.01905372230965,35.96572117742001,Bachelors,Yes,Yes,33.4,Fail
S1267,Male,22.66169297311928,94.64262382485873,88.00143133392005,High School,Yes,No,63.9,Pass
S1268,Male,22.680090509603733,89.81676892547266,73.39256782757123,Bachelors,Yes,Yes,67.6,Pass
S1269,Female,25.492182363377488,79.60495944210933,73.17046155253561,Masters,Yes,No,73.7,Pass
S1270,Male,25.762350932245,77.95078189786568,71.53503420064207,Bachelors,Yes,No,63.1,Pass
S1271,Female,21.590989167017582,87.78482322131367,65.60380697023392,Bachelors,Yes,No,65.5,Pass
S1272,Female,5.742288956961742,79.12005469052697,59.3124812206875,High School,No,No,39.1,Fail
S1273,Female,38.09507429333223,90.09772736071214,86.2839902547441,Masters,Yes,No,77.3,Pass
S1274,Male,29.015653166920476,92.92178870671651,60.29038252270268,Bachelors,Yes,Yes,68.8,Pass
